Folder,Lek,Pista,DateRange,DateRange_Folder,FileName,studyPeriod,Male,PresentYN,DisplayYN,Snaps,quietSnaps,Grunts,Rolls,Calls,FemVisitation,courtshipSuccess,Copulation,JuvPresent,Gardening,vidLength,Notes,Observer,uncertaintyAboutFemVisitation
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0009.MP4,,JUV,Y,Y,20,,3,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0010.MP4,,JUV,Y,Y,11,,4,,,,,,1,,60,"Unbanded juvie, 2 loud snaps off screen",Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0011.MP4,,ORB,Y,Y,10,1,1,,1,,,,,4,60,maybe a slide down pole? If so it was bad sorry homie,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0012.MP4,,JUV,Y,Y,11,7,2,,,,,,1,,60,"Unbanded juvie. At 0:13 it sounds like a loud and a quiet snap at the same time, is that possible? I just counted it as a loud snap for now. Also I counted a quiet snap at 0:18 but im not sure",Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0013.MP4,,JUV,Y,Y,13,7,5,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0014.MP4,,JUV,Y,Y,9,10,3,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0015.MP4,,JUV,Y,Y,11,6,3,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0016.MP4,,JUV,Y,Y,19,1,5,,,,,,1,1,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0017.MP4,,JUV,Y,Y,6,,3,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0018.MP4,,JUV,Y,Y,16,,4,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0019.MP4,,JUV,Y,Y,,,2,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0020.MP4,,JUV,Y,Y,10,,3,,1,,,,1,1,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0021.MP4,,JUV,Y,Y,19,4,5,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0022.MP4,,JUV,Y,Y,10,,4,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0023.MP4,,JUV,Y,Y,6,,2,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0024.MP4,,ORB,Y,N,,,,,,,,,,1,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0025.MP4,,ORB,Y,Y,10,,1,,1,,,,,3,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0026.MP4,,ORB,Y,Y,10,1,,,,,,,,2,60,"unsure about the quiet snap, heard it around 0:45",Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0027.MP4,,ORB,Y,Y,8,,1,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0028.MP4,,ORB,Y,Y,6,1,1,,2,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0029.MP4,,,N,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0030.MP4,,JUV,Y,Y,15,3,1,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0031.MP4,,JUV,Y,Y,14,5,3,,,,,,1,,60,"Unbanded juvie, SLIDE DOWN POLE",Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0032.MP4,,JUV,Y,Y,15,1,3,,,,,,1,,60,"Unbanded juvie, bites tree at 0:11",Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0033.MP4,,JUV,Y,Y,13,,3,,,,,,1,,60,"Unbanded juvie, bites pole 3 times",Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0034.MP4,,JUV,Y,Y,15,3,2,,2,,,,1,,60,"Unbanded juvie, bites pole",Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0035.MP4,,JUV,Y,N,.,,,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0036.MP4,,JUV,Y,Y,14,6,1,,1,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0037.MP4,,JUV,Y,Y,6,4,3,,1,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0038.MP4,,JUV,Y,Y,4,1,1,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0039.MP4,,,N,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0040.MP4,,ORB,Y,Y,9,2,1,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0041.MP4,,ORB,Y,Y,8,6,,,,,,,,,60,Maybe a call at 0:53? Couldn't find the same in Xeno Canto so I didn’t count it,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0042.MP4,,ORB,Y,Y,5,,,,,,,,,2,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0043.MP4,,,N,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0044.MP4,,JUV,Y,N,,,,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0045.MP4,,,N,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0046.MP4,,ORB,Y,Y,5,,,,,,,,,9,60,I counted all the times he ran into the plants. Looked on prupose,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0047.MP4,,,N,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0048.MP4,,ORB,Y,Y,8,,1,,,,,,,2,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0049.MP4,,JUV,Y,N,,,,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0050.MP4,,JUV,Y,Y,3,,1,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0051.MP4,,JUV,Y,Y,,,1,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.14.21-12.18.21,12.14.21-12.18.21,L14.P1_12.14.21-12.18.21_0052.MP4,,,N,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0001.MP4,,ORB,Y,N,,,,,,,,,,3,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0002.MP4,,ORB,Y,Y,6,,1,,,,,,,,60,Roll off-screen but idk if it was him or not,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0003.MP4,,ORB,Y,Y,1,2,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0004.MP4,,JUV,Y,Y,11,,2,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0005.MP4,,JUV,Y,Y,5,,3,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0006.MP4,,ORB,Y,Y,3,,,,,,,,,2,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0007.MP4,,ORB,Y,Y,,,,1,,,,,,7,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0008.MP4,,ORB,Y,Y,7,,,,,,,,,5,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0009.MP4,,ORB,Y,Y,3,,1,,,,,,,1,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0010.MP4,,JUV,Y,Y,2,2,,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0011.MP4,,JUV ,Y,Y,4,,1,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0012.MP4,,JUV,Y,N,,,,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0013.MP4,,JUV,Y,Y,4,,1,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0014.MP4,,JUV,Y,Y,7,,1,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0015.MP4,,JUV,Y,N,,,,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0016.MP4,,JUV,Y,Y,7,,2,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0017.MP4,,,N,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0018.MP4,,,N,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0019.MP4,,ORB,Y,Y,13,,2,,,,,,,3,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0020.MP4,,ORB,Y,N,,,,,,,,,,3,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0021.MP4,,ORB,Y,Y,10,1,1,,,,,,,,60,0:42 is another one of those times where I'm unsure if he tried slide down pole or its another move,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0022.MP4,,ORB,Y,Y,1,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0023.MP4,,,N,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0024.MP4,,ORB,Y,Y,1,,,,,,,,,2,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0025.MP4,,ORB,Y,Y,11,,1,,,,,,,1,60,SLIDE DOWN POLE,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0026.MP4,,JUV,Y,Y,14,,2,,,,,,1,,60,Unbanded juvie ,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0027.MP4,,ORB,Y,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0028.MP4,,,N,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0029.MP4,,ORB,Y,Y,13,7,1,1,1,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0030.MP4,,ORB,Y,Y,6,1,,1,,,,,,,60,SLIDE DOWN POLE,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0031.MP4,,ORB,Y,Y,3,,,,,,,,,6,60,"SLIDE DOWN POLE, bites pole",Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0032.MP4,,ORB,Y,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0033.MP4,,ORB,Y,Y,6,1,1,,1,,,,,,60,SLIDE DOWN POLE,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0034.MP4,,ORB,Y,Y,14,,3,1,,,,,,3,60,SLIDE DOWN POLE,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0035.MP4,,,N,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0036.MP4,,ORB,Y,Y,1,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0037.MP4,,ORB,Y,Y,12,,2,,,,,,,4,60,SLIDE DOWN POLE,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0038.MP4,,ORB,Y,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0039.MP4,,,N,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0040.MP4,,ORB,Y,Y,9,,1,,,,,,,5,60,SLIDE DOWN POLE,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0041.MP4,,ORB,Y,N,,,,,,,,,,,60,SLIDE DOWN POLE,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0042.MP4,,ORB,Y,Y,8,,2,,1,,,,,5,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0043.MP4,,ORB,Y,Y,9,,,,,,,,,5,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0044.MP4,,,N,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0045.MP4,,ORB,Y,Y,6,,1,,,,,,,6,60,SLIDE DOWN POLE,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0046.MP4,,ORB,Y,Y,4,,,1,,,,,,1,60,"There may be a quiet snap at 0:09, couldn't tell",Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0047.MP4,,,N,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0048.MP4,,,N,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0049.MP4,,ORB,Y,Y,3,,1,,,,,,,,60,SLIDE DOWN POLE,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0050.MP4,,ORB,Y,Y,2,1,,,3,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0051.MP4,,,N,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0052.MP4,,JUV,Y,,,3,,,5,0,,,2,,60,likely two juveniles,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0053.MP4,,ORB,Y,N,,,,,4,,,,2,,60,appears that 2 juveniles are in the area; male ORB sounds like he makes 4 calls to get the juv off his court,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0054.MP4,,ORB,Y,Y,3,,1,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0055.MP4,,,N,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0056.MP4,,ORB,Y,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0057.MP4,,,N,N,,,,,,,,,,,60,,Autumn Kranz,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek 14,Pista 1 (ORB),12.18.21-12.28.21,12.18.21-12.28.21,L14.P1_12.18.21-12.28.21_0058.MP4,,,N,N,,,,,,,,,,,60,,Autumn Kranz,
