Folder,Lek,Pista,DateRange,DateRange_Folder,FileName,studyPeriod,Male,PresentYN,DisplayYN,Snaps,quietSnaps,Grunts,Rolls,Calls,FemVisitation,courtshipSuccess,Copulation,JuvPresent,Gardening,vidLength,Notes,Observer,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0108.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0109.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0110.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0111.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0112.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0113.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0114.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0115.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0116.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0117.MP4,N,ROO,Y,Y,2,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0118.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0119.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0120.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0121.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0122.MP4,N,ROO,Y,Y,6,,1,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0123.MP4,N,ROO,Y,Y,5,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0124.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0125.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0126.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0127.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0128.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0129.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0130.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0131.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0132.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0133.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0134.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0135.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0136.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0137.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0138.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0139.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0140.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0141.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0142.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0143.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0144.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0145.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0146.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0147.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0148.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0149.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0150.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0151.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0152.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0153.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0154.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0155.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0156.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0157.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0158.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0159.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0160.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0161.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0162.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0163.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0164.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0165.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0166.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0167.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0168.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0169.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0170.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0171.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0172.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0173.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0174.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0175.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0176.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0177.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0178.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0179.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0180.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0181.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0182.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0183.MP4,N,ROO,Y,Y,1,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0184.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0185.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0186.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0187.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0188.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0189.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0190.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0191.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0192.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0193.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0194.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0195.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0196.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0197.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0198.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Feb 22-May 22,Lek 8 - Feb 22-May 22,Pista 1,1.20.22-1.23.22 ( camara esta mal las fechas no bale la pantalla),1.20.22-2.15.22 ( camara esta mal las fechas no bale la pantalla),IMG_0199.MP4,N,,N,N,,,,,,,,,,,30,,SJR,
