Folder,Lek,Pista,DateRange,DateRange_Folder,FileName,studyPeriod,Male,PresentYN,DisplayYN,Snaps,quietSnaps,Grunts,Rolls,Calls,FemVisitation,courtshipSuccess,Copulation,JuvPresent,Gardening,vidLength,Notes,Observer,Additional_Notes
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0002.MP4,,Unbanded,Y,Y,3,,,,,,,,,,30,,STK,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0003.MP4,,JUV,Y,Y,13,,2,,,,,,1,1,30,,STK,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0004.MP4,,JUV,Y,Y,9,,1,,,,,,1,1,30,,STK,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0005.MP4,,JUV,Y,Y,1,,,,1,,,,1,,30,,STK,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0006.MP4,,Unbanded,Y,Y,1,,,1,,,,,,,30,,STK,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0007.MP4,,Unbanded,Y,Y,9,,1,1,,,,,,,30,,STK,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0008.MP4,,Unbanded,Y,Y,1,,,,,,,,,,30,,STK,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0009.MP4,,Unbanded,Y,Y,12,,3,,,,,,,,30,,STK,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0010.MP4,,Unbanded,Y,Y,,1,,,,,,,,,30,,STK,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0011.MP4,,,N,N,,,,,,,,,,,30,,STK,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0012.MP4,,,N,N,,,,,,,,,,,30,,STK,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0013.MP4,,Unbanded,Y,Y,13,1,2,,,,,,,,30,,STK,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0014.MP4,,Unbanded,Y,N,,,,,,,,,,,30,,STK,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0015.MP4,,Unbanded,Y,Y,16,1,3,,,,,,,1,30,,STK,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0016.MP4,,,N,N,,,,,,,,,,,30,,STK,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0017.MP4,,Unbanded,Y,Y,8,,2,,,,,,,1,30,,STK,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0018.MP4,,Unbanded,Y,Y,1,,,,,,,,,,30,,STK,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0019.MP4,,Unbanded,Y,Y,11,,2,1,,,,,,,30,,STK,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0020.MP4,,Unbanded,Y,Y,14,,3,,,,,,,1,30,,STK,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0021.MP4,,Unbanded,Y,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0022.MP4,,Unbanded,Y,Y,12,,3,,,,,,,,30,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0023.MP4,,Unbanded,Y,Y,5,3,1,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0024.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0025.MP4,,Unbanded,Y,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0026.MP4,,Unbanded,Y,Y,3,1,,,1,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0027.MP4,,Unbanded,Y,Y,3,,,,,1,1,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0028.MP4,,Unbanded,Y,Y,7,,2,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0029.MP4,,Unbanded,Y,Y,10,,2,,,,,,,1,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0030.MP4,,Unbanded,Y,Y,,5,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0031.MP4,,Unbanded,Y,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0032.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0033.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0034.MP4,,Unbanded,Y,Y,9,4,2,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0035.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0036.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0037.MP4,,Unbanded,Y,Y,13,,2,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0038.MP4,,Unbanded,Y,Y,5,,1,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0039.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0040.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0041.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0042.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0043.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0044.MP4,,Unbanded,Y,Y,7,1,1,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0045.MP4,,Unbanded,Y,Y,8,,2,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0046.MP4,,Unbanded,Y,Y,,2,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0047.MP4,,Unbanded,Y,Y,,2,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0048.MP4,,Unbanded,Y,Y,11,1,,,,,,,,,30,"male ""dancing"" with bird of another species ",SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0049.MP4,,Unbanded,Y,Y,,1,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0050.MP4,,Unbanded,Y,Y,9,1,2,,,,,,,1,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0051.MP4,,Unbanded,Y,Y,2,2,,,,,,,,1,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0052.MP4,,Unbanded,Y,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0053.MP4,,Unbanded,Y,Y,6,1,,,,,,,,1,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0054.MP4,,Unbanded,Y,Y,12,,2,,,,,,,1,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0055.MP4,,Unbanded,Y,Y,16,3,3,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0056.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0057.MP4,,Unbanded,Y,Y,14,,2,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0058.MP4,,Unbanded,Y,Y,11,,3,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0059.MP4,,Unbanded,Y,Y,11,,2,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0060.MP4,,Unbanded,Y,Y,7,,2,1,2,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0061.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0062.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0063.MP4,,Unbanded,Y,Y,18,,4,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0064.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0065.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0066.MP4,,Unbanded,Y,Y,4,2,1,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0067.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0068.MP4,,Unbanded,Y,Y,2,,1,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0069.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0070.MP4,,Unbanded,Y,Y,5,,2,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0071.MP4,,Unbanded,Y,Y,3,1,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0072.MP4,,Unbanded,Y,Y,7,,1,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0073.MP4,,Unbanded,Y,Y,6,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0074.MP4,,Unbanded,Y,Y,8,2,2,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0075.MP4,,Unbanded,Y,Y,11,,3,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0076.MP4,,,N,,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0077.MP4,,Unbanded,Y,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0078.MP4,,,N,,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0079.MP4,,Unbanded,Y,Y,5,3,,,4,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0080.MP4,,Unbanded,Y,Y,10,4,2,1,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0081.MP4,,Unbanded,Y,Y,1,,1,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0082.MP4,,Unbanded,Y,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0083.MP4,,Unbanded,Y,Y,3,4,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0084.MP4,,Unbanded,Y,Y,4,1,1,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0085.MP4,,Unbanded,Y,Y,8,1,1,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0086.MP4,,Unbanded,Y,Y,13,1,2,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0087.MP4,,,N,N,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0088.MP4,,,N,,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.28.21-1.13.22,12.28.21-1.13.22,LC.P4_12.28.21-1.13.22_0089.MP4,,,N,,,,,,,,,,,,30,,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0001.AVI,,,N,,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0002.AVI,,,N,,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0003.AVI,,UNK,Y,N,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0004.AVI,,UNK,Y,Y,4,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0005.AVI,,,N,,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0006.AVI,,,N,,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0007.AVI,,,N,,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0015.AVI,,,N,,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0016.AVI,,,N,,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0017.AVI,,,N,,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0018.AVI,,,N,,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0019.AVI,,,N,,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0020.AVI,,,N,,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0021.AVI,,,N,,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0022.AVI,,UNK,Y,Y,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0023.AVI,,UNK,Y,Y,1,,,,,,,,,,10,8 second video,SJR,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0024.AVI,,UNK,Y,N,,,,,,,,,,,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0025.AVI,,UNK,Y,Y,4,,,,,,,,,1,10,,NSA,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0026.AVI,,Unbanded,Y,Y,2,,,,,,,,,,10,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0027.AVI,,Unbanded,Y,N,,,,,,,,,,,10,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0028.AVI,,,N,N,,,,,,,,,,,10,,ILW,
CAMARAS TRAMPAS - Dec 21-Jan 22,Lek Cabanas,Pista 4 (unbanded),12.6.21-12.14.21,12.6.21-12.14.21,LC.P4_12.6.21-12.14.21_X0029.AVI,,Unbanded,Y,Y,8,,,,,,,,,,10,,ILW,
