label,label_id,box_xtl,box_ytl,box_xbr,box_ybr,confidence,frame_id
Female,1,65,253,148,316,0.6163317,1729
Male,0,1497,229,1562,290,0.34787887,1729
Female,1,64,253,146,315,0.6095361,1730
Male,0,1498,231,1561,287,0.44556913,1730
Female,1,64,253,145,315,0.5650866,1731
Male,0,1498,231,1562,286,0.481448,1731
Female,1,65,253,146,315,0.5488852,1732
Male,0,1498,232,1559,286,0.4841257,1732
Female,1,65,253,145,315,0.52771866,1733
Male,0,1498,231,1560,287,0.4361092,1733
Female,1,64,253,145,315,0.54144037,1734
Male,0,1497,229,1562,288,0.4353825,1734
Female,1,65,254,145,316,0.52348644,1735
Male,0,1498,231,1561,287,0.433265,1735
Female,1,65,254,145,316,0.5417393,1736
Male,0,1499,231,1561,287,0.43533355,1736
Female,1,702,434,808,512,0.31891665,1736
Female,1,65,254,146,316,0.5902176,1737
Male,0,1499,230,1561,288,0.39900166,1737
Female,1,65,254,146,316,0.5952832,1738
Male,0,1504,234,1558,287,0.45133376,1738
Female,1,66,254,147,316,0.58929616,1739
Male,0,1500,220,1576,291,0.38204357,1739
Female,1,702,435,808,512,0.31256378,1739
Female,1,65,254,146,316,0.63532233,1740
Male,0,1476,207,1575,296,0.37567484,1740
Female,1,65,254,146,316,0.6156493,1741
Female,1,702,434,808,512,0.35772392,1741
Female,1,65,253,145,315,0.5953288,1742
Female,1,702,434,808,512,0.3030845,1742
Female,1,65,254,145,315,0.5891752,1743
Female,1,702,434,808,513,0.31683496,1743
Female,1,64,254,144,315,0.59168917,1744
Female,1,702,434,808,512,0.3403603,1744
Female,1,63,253,143,315,0.587527,1745
Female,1,702,434,808,513,0.32783943,1745
Female,1,63,253,144,315,0.5962067,1746
Female,1,702,435,808,513,0.35254624,1746
Female,1,63,254,144,316,0.6277977,1747
Female,1,702,435,808,514,0.3553967,1747
Female,1,62,254,143,316,0.6003836,1748
Female,1,702,435,808,513,0.3761416,1748
Female,1,62,253,143,315,0.59172326,1749
Female,1,702,435,808,513,0.3725353,1749
Female,1,61,253,141,315,0.5887493,1750
Female,1,703,434,809,513,0.37520045,1750
Female,1,63,254,143,316,0.5897305,1751
Female,1,703,435,809,513,0.3937527,1751
Female,1,64,254,145,316,0.603113,1752
Female,1,703,435,809,513,0.3635437,1752
Female,1,64,254,144,316,0.6044343,1753
Female,1,703,434,809,513,0.3317657,1753
Female,1,64,254,144,316,0.5950964,1754
Female,1,703,435,809,514,0.33137015,1754
Female,1,64,253,143,315,0.5814322,1755
Female,1,1531,123,1631,193,0.4613421,1755
Female,1,64,254,142,316,0.5782268,1756
Male,0,709,455,813,572,0.42268783,1756
Female,1,1535,124,1625,192,0.4054015,1756
Female,1,710,455,816,571,0.32539535,1756
Male,0,702,452,801,568,0.6370706,1757
Female,1,1537,124,1622,190,0.45254487,1757
Female,1,63,254,139,315,0.35489234,1757
Female,1,1535,125,1626,194,0.53516394,1758
Male,0,696,465,793,575,0.50758386,1758
Female,1,62,253,140,315,0.31519482,1758
Male,0,696,469,799,586,0.5317036,1759
Female,1,63,253,141,316,0.5007842,1759
Female,1,1531,125,1626,196,0.48457593,1759
Male,0,701,466,819,589,0.71018237,1760
Female,1,1530,127,1628,199,0.5357424,1760
Male,0,700,466,821,592,0.5707514,1761
Female,1,1527,129,1630,201,0.44860956,1761
Female,1,63,253,139,315,0.35601705,1761
Male,0,701,467,820,590,0.6074946,1762
Female,1,1528,128,1628,201,0.5275552,1762
Female,1,62,252,139,314,0.30098397,1762
Male,0,701,468,818,589,0.66133493,1763
Female,1,1528,128,1627,200,0.53526443,1763
Male,0,702,469,819,593,0.7404231,1764
Female,1,1528,128,1625,199,0.553126,1764
Male,0,701,469,818,594,0.7451398,1765
Female,1,1529,127,1625,199,0.5147452,1765
Male,0,700,469,817,593,0.6959324,1766
Female,1,1529,128,1626,200,0.5032768,1766
Male,0,701,468,817,593,0.72755986,1767
Female,1,1529,128,1627,200,0.49452057,1767
Male,0,701,469,817,592,0.74630237,1768
Female,1,1529,128,1627,200,0.5026866,1768
Male,0,701,468,818,590,0.75718355,1769
Female,1,1529,128,1626,200,0.4482733,1769
Male,0,701,468,817,589,0.776056,1770
Female,1,1529,128,1627,200,0.5360138,1770
Male,0,701,469,817,587,0.77052176,1771
Female,1,1530,128,1627,200,0.5319597,1771
Male,0,702,469,816,588,0.7743774,1772
Female,1,1529,128,1626,200,0.5687905,1772
Male,0,700,469,816,587,0.7552806,1773
Female,1,1529,128,1627,200,0.5250218,1773
Male,0,699,468,815,588,0.75992405,1774
Female,1,1530,129,1627,201,0.51362,1774
Male,0,699,468,815,588,0.75634575,1775
Female,1,1527,130,1625,203,0.47945145,1775
Male,0,699,469,814,586,0.7600571,1776
Female,1,1523,131,1625,205,0.34823433,1776
Male,0,700,469,815,587,0.76769054,1777
Male,0,700,469,816,587,0.77084875,1778
Male,0,700,470,815,584,0.7613784,1779
Male,0,700,469,815,585,0.75662196,1780
Male,0,700,469,815,586,0.7419281,1781
Male,0,700,469,814,585,0.733509,1782
Male,0,699,468,816,587,0.7269078,1783
Male,0,700,469,816,590,0.7400485,1784
Male,0,698,467,818,590,0.7458656,1785
Male,0,698,467,817,590,0.7448113,1786
Male,0,699,468,816,588,0.8022264,1787
Male,0,697,467,812,587,0.86431575,1788
Male,0,693,464,808,582,0.8406166,1789
Male,0,698,455,802,570,0.6559519,1790
Female,1,61,252,137,314,0.33437595,1790
Male,0,704,462,811,568,0.5018782,1791
Female,1,65,253,144,315,0.4754129,1791
Female,1,64,254,143,316,0.49421182,1792
Female,1,62,254,139,314,0.4893141,1793
Female,1,702,435,808,513,0.34567362,1793
Female,1,63,253,144,315,0.5015987,1794
Female,1,702,435,809,514,0.33492145,1794
Female,1,63,253,143,315,0.53892356,1795
Female,1,703,435,809,513,0.3854635,1795
Female,1,64,253,145,315,0.58640623,1796
Female,1,703,435,809,513,0.38298288,1796
Female,1,63,253,144,316,0.5917673,1797
Female,1,703,436,809,514,0.39408612,1797
Female,1,63,253,144,316,0.58178204,1798
Female,1,702,436,808,514,0.3526367,1798
Female,1,63,254,143,315,0.5787719,1799
Female,1,702,436,808,514,0.3287085,1799
Female,1,65,254,146,316,0.61370814,1800
Female,1,740,219,839,311,0.49984807,1801
Female,1,737,217,837,318,0.50252193,1802
Female,1,742,221,839,315,0.5481249,1803
Female,1,745,224,840,314,0.5780639,1804
Female,1,746,227,844,315,0.6345418,1805
Female,1,753,232,841,313,0.7597531,1806
Female,1,755,232,841,314,0.7448017,1807
Female,1,753,230,841,315,0.6932163,1808
Female,1,751,230,841,316,0.66826963,1809
Female,1,751,232,839,314,0.7324009,1810
Female,1,750,231,839,315,0.727178,1811
Female,1,752,229,841,315,0.71473837,1812
Female,1,754,231,841,314,0.7148349,1813
Female,1,753,231,845,318,0.6688762,1814
Male,0,1835,780,1920,876,0.33177906,1814
